       sample #	   MLII	     V1
              0	   1017	   1031
              1	   1017	   1031
              2	   1017	   1031
              3	   1017	   1031
              4	   1017	   1031
              5	   1017	   1031
              6	   1017	   1031
              7	   1017	   1031
              8	   1017	   1031
              9	   1017	   1036
             10	   1020	   1041
             11	   1016	   1038
             12	   1011	   1033
             13	   1008	   1026
             14	   1004	   1026
             15	   1006	   1027
             16	   1008	   1025
             17	   1003	   1024
             18	   1005	   1019
             19	    999	   1013
             20	    997	   1015
             21	    999	   1016
             22	   1001	   1019
             23	   1003	   1019
             24	   1000	   1019
             25	    998	   1018
             26	    999	   1022
             27	   1000	   1022
             28	   1003	   1025
             29	   1004	   1024
             30	   1001	   1023
             31	    999	   1019
             32	    998	   1023
             33	    998	   1025
             34	   1001	   1027
             35	   1001	   1028
             36	   1002	   1024
             37	    999	   1025
             38	    998	   1027
             39	   1000	   1031
             40	   1003	   1031
             41	   1003	   1032
             42	   1006	   1027
             43	    999	   1027
             44	    997	   1029
             45	   1000	   1030
             46	   1004	   1034
             47	   1002	   1031
             48	   1001	   1031
             49	   1000	   1029
             50	   1001	   1032
             51	   1002	   1034
             52	   1006	   1035
             53	   1007	   1034
             54	   1005	   1032
             55	   1000	   1033
             56	    999	   1032
             57	   1000	   1032
             58	   1002	   1036
             59	   1004	   1033
             60	   1001	   1030
             61	    997	   1028
             62	    997	   1029
             63	    996	   1034
             64	   1002	   1035
             65	    998	   1034
             66	    997	   1030
             67	    994	   1024
             68	    996	   1026
             69	    997	   1028
             70	    998	   1031
             71	    996	   1029
             72	    997	   1029
             73	    995	   1026
             74	    995	   1027
             75	    997	   1031
             76	   1000	   1031
             77	    999	   1031
             78	    998	   1027
             79	    995	   1027
             80	    995	   1029
             81	    999	   1034
             82	    999	   1036
             83	    997	   1031
             84	    998	   1029
             85	    995	   1028
             86	    993	   1030
             87	    994	   1034
             88	    997	   1033
             89	    997	   1030
             90	    996	   1024
             91	    992	   1023
             92	    991	   1027
             93	    994	   1033
             94	    995	   1038
             95	    997	   1036
